task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,350,1,0,0,0,5,5,33.0,1000.0,8,51.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,957.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,350,1,0,0,0,5,5,33.0,1000.0,9,51.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,957.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,350,1,0,0,8,13,5,36.0,1000.0,8,43.0,"['ID00002_0', 'ID00002_1']",8,16,8,965.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,173,1,0,0,8,11,3,38.0,1000.0,9,39.0,"['ID00002_0', 'ID00002_1']",8,12,4,965.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,177,1,0,0,8,11,3,38.0,1000.0,10,39.0,"['ID00002_0', 'ID00002_1']",8,12,4,965.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,173,1,0,0,16,19,3,41.0,1000.0,8,35.0,"['ID00003_0', 'ID00003_1']",16,20,4,969.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,178,1,0,0,16,19,3,41.0,1000.0,9,35.0,"['ID00003_0', 'ID00003_1']",16,20,4,969.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,178,1,0,0,20,23,3,42.0,1000.0,8,31.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,24,4,973.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,44,1,0,0,20,21,1,44.0,1000.0,9,28.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,21,1,973.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,528,1,0,0,24,31,7,39.0,1000.0,8,27.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,36,12,985.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,44,1,0,0,24,25,1,45.0,1000.0,10,16.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,25,1,985.0,12
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,47,1,0,0,24,25,1,45.0,1000.0,9,17.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,26,2,985.0,11
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,47,1,0,0,36,37,1,45.0,1000.0,8,15.0,"['ID00006_0', 'ID00006_1']",36,38,2,987.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,44,1,0,0,36,37,1,45.0,1000.0,9,14.0,"['ID00006_0', 'ID00006_1']",36,37,1,987.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,2,1,0,0,36,37,1,45.0,1000.0,0,14.0,"['ID00006_0', 'ID00006_1']",36,37,1,987.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,36,36,0,46.0,1000.0,1,13.0,"['ID00006_0', 'ID00006_1']",36,36,0,987.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,44,1,0,0,38,39,1,45.0,1000.0,8,13.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",38,39,1,988.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,38,38,0,46.0,1000.0,0,12.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",38,38,0,988.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,528,1,0,0,39,46,7,46.0,1000.0,8,12.0,[],39,51,12,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,39,39,0,46.0,1000.0,0,0.0,[],39,39,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,39,39,0,46.0,1000.0,0,0.0,[],39,39,0,1000.0,21
