task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,267,1,0,0,0,4,4,93.0,1000.0,8,125.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,881.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,267,1,0,0,0,4,4,93.0,1000.0,9,125.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,881.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,267,1,0,0,6,10,4,95.0,1000.0,8,119.0,"['ID00002_0', 'ID00002_1']",6,12,6,887.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,139,1,0,0,6,8,2,97.0,1000.0,9,116.0,"['ID00002_0', 'ID00002_1']",6,9,3,887.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,128,1,0,0,6,8,2,97.0,1000.0,10,116.0,"['ID00002_0', 'ID00002_1']",6,9,3,887.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,139,1,0,0,12,14,2,99.0,1000.0,8,113.0,"['ID00003_0', 'ID00003_1']",12,15,3,890.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,91,1,0,0,12,14,2,99.0,1000.0,9,112.0,"['ID00003_0', 'ID00003_1']",12,14,2,890.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,91,1,0,0,15,17,2,100.0,1000.0,8,110.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,17,2,892.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,21,1,0,0,15,16,1,101.0,1000.0,4,109.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,16,1,892.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2455,1,0,0,17,48,31,72.0,1000.0,8,108.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",17,70,53,945.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,21,1,0,0,17,18,1,102.0,1000.0,4,56.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",17,18,1,945.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,22,1,0,0,17,18,1,102.0,1000.0,5,56.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",17,18,1,945.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,22,1,0,0,70,71,1,102.0,1000.0,4,55.0,"['ID00006_0', 'ID00006_1']",70,71,1,946.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,20,1,0,0,70,71,1,102.0,1000.0,0,55.0,"['ID00006_0', 'ID00006_1']",70,71,1,946.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,70,71,1,102.0,1000.0,1,55.0,"['ID00006_0', 'ID00006_1']",70,71,1,946.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,70,70,0,103.0,1000.0,2,54.0,"['ID00006_0', 'ID00006_1']",70,70,0,946.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,20,1,0,0,71,72,1,102.0,1000.0,0,54.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",71,72,1,947.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,103.0,1000.0,1,53.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",71,71,0,947.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2455,1,0,0,72,103,31,103.0,1000.0,8,53.0,[],72,125,53,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,72,72,0,103.0,1000.0,0,0.0,[],72,72,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,72,72,0,103.0,1000.0,0,0.0,[],72,72,0,1000.0,21
