task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,263,1,0,0,0,4,4,91.0,1000.0,8,122.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,884.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,263,1,0,0,0,4,4,91.0,1000.0,9,122.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,884.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,263,1,0,0,6,10,4,93.0,1000.0,8,116.0,"['ID00002_0', 'ID00002_1']",6,12,6,890.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,133,1,0,0,6,8,2,95.0,1000.0,9,113.0,"['ID00002_0', 'ID00002_1']",6,9,3,890.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,130,1,0,0,6,8,2,95.0,1000.0,10,113.0,"['ID00002_0', 'ID00002_1']",6,9,3,890.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,133,1,0,0,12,14,2,97.0,1000.0,8,110.0,"['ID00003_0', 'ID00003_1']",12,15,3,893.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,111,1,0,0,12,14,2,97.0,1000.0,9,110.0,"['ID00003_0', 'ID00003_1']",12,15,3,893.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,111,1,0,0,15,17,2,98.0,1000.0,8,107.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,18,3,896.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,27,1,0,0,15,16,1,99.0,1000.0,4,105.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,16,1,896.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2371,1,0,0,18,48,30,71.0,1000.0,8,104.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,69,51,947.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,27,1,0,0,18,19,1,100.0,1000.0,4,54.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,19,1,947.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,29,1,0,0,18,19,1,100.0,1000.0,5,54.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,19,1,947.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,29,1,0,0,69,70,1,100.0,1000.0,4,53.0,"['ID00006_0', 'ID00006_1']",69,70,1,948.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,27,1,0,0,69,70,1,100.0,1000.0,5,53.0,"['ID00006_0', 'ID00006_1']",69,70,1,948.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,69,70,1,100.0,1000.0,0,53.0,"['ID00006_0', 'ID00006_1']",69,70,1,948.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,69,69,0,101.0,1000.0,1,52.0,"['ID00006_0', 'ID00006_1']",69,69,0,948.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,27,1,0,0,70,71,1,100.0,1000.0,4,52.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",70,71,1,949.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,70,70,0,101.0,1000.0,0,51.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",70,70,0,949.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2371,1,0,0,71,101,30,101.0,1000.0,8,51.0,[],71,122,51,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,101.0,1000.0,0,0.0,[],71,71,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,101.0,1000.0,0,0.0,[],71,71,0,1000.0,21
