task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,353,1,0,0,0,5,5,76.0,1000.0,8,104.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,904.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,353,1,0,0,0,5,5,76.0,1000.0,9,104.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,904.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,353,1,0,0,8,13,5,79.0,1000.0,8,96.0,"['ID00002_0', 'ID00002_1']",8,16,8,912.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,176,1,0,0,8,11,3,81.0,1000.0,9,92.0,"['ID00002_0', 'ID00002_1']",8,12,4,912.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,177,1,0,0,8,11,3,81.0,1000.0,10,92.0,"['ID00002_0', 'ID00002_1']",8,12,4,912.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,176,1,0,0,16,19,3,83.0,1000.0,8,88.0,"['ID00003_0', 'ID00003_1']",16,20,4,916.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,88,1,0,0,16,18,2,84.0,1000.0,9,86.0,"['ID00003_0', 'ID00003_1']",16,18,2,916.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,88,1,0,0,20,22,2,85.0,1000.0,8,84.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,22,2,918.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,24,1,0,0,20,21,1,86.0,1000.0,4,83.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,21,1,918.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1842,1,0,0,22,46,24,64.0,1000.0,8,82.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,62,40,958.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,24,1,0,0,22,23,1,87.0,1000.0,4,43.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,958.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,26,1,0,0,22,23,1,87.0,1000.0,5,43.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,958.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,26,1,0,0,62,63,1,87.0,1000.0,4,42.0,"['ID00006_0', 'ID00006_1']",62,63,1,959.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,24,1,0,0,62,63,1,87.0,1000.0,5,42.0,"['ID00006_0', 'ID00006_1']",62,63,1,959.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,62,63,1,87.0,1000.0,0,42.0,"['ID00006_0', 'ID00006_1']",62,63,1,959.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,62,62,0,88.0,1000.0,1,41.0,"['ID00006_0', 'ID00006_1']",62,62,0,959.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,24,1,0,0,63,64,1,87.0,1000.0,4,41.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",63,64,1,960.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,88.0,1000.0,0,40.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",63,63,0,960.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1842,1,0,0,64,88,24,88.0,1000.0,8,40.0,[],64,104,40,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,88.0,1000.0,0,0.0,[],64,64,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,88.0,1000.0,0,0.0,[],64,64,0,1000.0,21
