task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,326,1,0,0,0,5,5,85.0,1000.0,8,114.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,7,7,893.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,326,1,0,0,0,5,5,85.0,1000.0,9,114.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,7,7,893.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,326,1,0,0,7,12,5,87.0,1000.0,8,107.0,"['ID00002_0', 'ID00002_1']",7,14,7,900.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,160,1,0,0,7,9,2,90.0,1000.0,9,104.0,"['ID00002_0', 'ID00002_1']",7,11,4,900.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,166,1,0,0,7,10,3,89.0,1000.0,10,104.0,"['ID00002_0', 'ID00002_1']",7,11,4,900.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,160,1,0,0,14,16,2,92.0,1000.0,8,100.0,"['ID00003_0', 'ID00003_1']",14,18,4,904.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,148,1,0,0,14,16,2,92.0,1000.0,9,100.0,"['ID00003_0', 'ID00003_1']",14,18,4,904.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,148,1,0,0,18,20,2,93.0,1000.0,8,96.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",18,22,4,908.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,31,1,0,0,18,19,1,94.0,1000.0,4,93.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",18,19,1,908.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2086,1,0,0,22,49,27,69.0,1000.0,8,92.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,67,45,953.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,31,1,0,0,22,23,1,95.0,1000.0,4,48.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,953.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,33,1,0,0,22,23,1,95.0,1000.0,5,48.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,953.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,33,1,0,0,67,68,1,95.0,1000.0,4,47.0,"['ID00006_0', 'ID00006_1']",67,68,1,954.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,31,1,0,0,67,68,1,95.0,1000.0,5,47.0,"['ID00006_0', 'ID00006_1']",67,68,1,954.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,67,68,1,95.0,1000.0,0,47.0,"['ID00006_0', 'ID00006_1']",67,68,1,954.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,67,67,0,96.0,1000.0,1,46.0,"['ID00006_0', 'ID00006_1']",67,67,0,954.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,31,1,0,0,68,69,1,95.0,1000.0,4,46.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",68,69,1,955.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,68,68,0,96.0,1000.0,0,45.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",68,68,0,955.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2086,1,0,0,69,96,27,96.0,1000.0,8,45.0,[],69,114,45,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,69,69,0,96.0,1000.0,0,0.0,[],69,69,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,69,69,0,96.0,1000.0,0,0.0,[],69,69,0,1000.0,21
