task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,360,1,0,0,0,5,5,92.0,1000.0,8,126.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,882.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,360,1,0,0,0,5,5,92.0,1000.0,9,126.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,882.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,360,1,0,0,8,13,5,95.0,1000.0,8,118.0,"['ID00002_0', 'ID00002_1']",8,16,8,890.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,176,1,0,0,8,11,3,97.0,1000.0,9,114.0,"['ID00002_0', 'ID00002_1']",8,12,4,890.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,184,1,0,0,8,11,3,97.0,1000.0,10,114.0,"['ID00002_0', 'ID00002_1']",8,12,4,890.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,176,1,0,0,16,19,3,100.0,1000.0,8,110.0,"['ID00003_0', 'ID00003_1']",16,20,4,894.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,162,1,0,0,16,19,3,100.0,1000.0,9,110.0,"['ID00003_0', 'ID00003_1']",16,20,4,894.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,162,1,0,0,20,23,3,101.0,1000.0,8,106.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,24,4,898.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,36,1,0,0,20,21,1,103.0,1000.0,4,103.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,21,1,898.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2318,1,0,0,24,53,29,76.0,1000.0,8,102.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,74,50,948.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,36,1,0,0,24,25,1,104.0,1000.0,4,53.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,25,1,948.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,39,1,0,0,24,25,1,104.0,1000.0,5,53.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,25,1,948.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,39,1,0,0,74,75,1,104.0,1000.0,4,52.0,"['ID00006_0', 'ID00006_1']",74,75,1,949.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,36,1,0,0,74,75,1,104.0,1000.0,5,52.0,"['ID00006_0', 'ID00006_1']",74,75,1,949.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,74,75,1,104.0,1000.0,0,52.0,"['ID00006_0', 'ID00006_1']",74,75,1,949.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,74,74,0,105.0,1000.0,1,51.0,"['ID00006_0', 'ID00006_1']",74,74,0,949.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,36,1,0,0,75,76,1,104.0,1000.0,4,51.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",75,76,1,950.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,75,75,0,105.0,1000.0,0,50.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",75,75,0,950.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2318,1,0,0,76,105,29,105.0,1000.0,8,50.0,[],76,126,50,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,105.0,1000.0,0,0.0,[],76,76,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,105.0,1000.0,0,0.0,[],76,76,0,1000.0,21
