task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,420,1,0,0,0,6,6,72.0,1000.0,8,101.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,908.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,420,1,0,0,0,6,6,72.0,1000.0,9,101.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,908.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,420,1,0,0,9,15,6,75.0,1000.0,8,92.0,"['ID00002_0', 'ID00002_1']",9,18,9,917.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,220,1,0,0,9,12,3,78.0,1000.0,9,88.0,"['ID00002_0', 'ID00002_1']",9,14,5,917.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,200,1,0,0,9,12,3,78.0,1000.0,10,88.0,"['ID00002_0', 'ID00002_1']",9,14,5,917.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,220,1,0,0,18,21,3,81.0,1000.0,8,83.0,"['ID00003_0', 'ID00003_1']",18,23,5,922.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,162,1,0,0,18,21,3,81.0,1000.0,9,82.0,"['ID00003_0', 'ID00003_1']",18,22,4,922.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,162,1,0,0,23,26,3,82.0,1000.0,8,78.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,27,4,926.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,37,1,0,0,23,24,1,84.0,1000.0,4,75.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,24,1,926.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1679,1,0,0,27,48,21,65.0,1000.0,8,74.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,63,36,962.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,37,1,0,0,27,28,1,85.0,1000.0,4,39.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,962.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,40,1,0,0,27,28,1,85.0,1000.0,5,39.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,962.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,40,1,0,0,63,64,1,85.0,1000.0,4,38.0,"['ID00006_0', 'ID00006_1']",63,64,1,963.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,37,1,0,0,63,64,1,85.0,1000.0,5,38.0,"['ID00006_0', 'ID00006_1']",63,64,1,963.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,63,64,1,85.0,1000.0,0,38.0,"['ID00006_0', 'ID00006_1']",63,64,1,963.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,86.0,1000.0,1,37.0,"['ID00006_0', 'ID00006_1']",63,63,0,963.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,37,1,0,0,64,65,1,85.0,1000.0,4,37.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",64,65,1,964.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,86.0,1000.0,0,36.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",64,64,0,964.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1679,1,0,0,65,86,21,86.0,1000.0,8,36.0,[],65,101,36,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,65,65,0,86.0,1000.0,0,0.0,[],65,65,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,65,65,0,86.0,1000.0,0,0.0,[],65,65,0,1000.0,21
