task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,329,1,0,0,0,5,5,87.0,1000.0,8,118.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,890.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,329,1,0,0,0,5,5,87.0,1000.0,9,118.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,890.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,329,1,0,0,8,13,5,90.0,1000.0,8,110.0,"['ID00002_0', 'ID00002_1']",8,16,8,898.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,168,1,0,0,8,11,3,92.0,1000.0,9,106.0,"['ID00002_0', 'ID00002_1']",8,12,4,898.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,161,1,0,0,8,11,3,92.0,1000.0,10,106.0,"['ID00002_0', 'ID00002_1']",8,12,4,898.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,168,1,0,0,16,19,3,94.0,1000.0,8,102.0,"['ID00003_0', 'ID00003_1']",16,20,4,902.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,146,1,0,0,16,18,2,95.0,1000.0,9,102.0,"['ID00003_0', 'ID00003_1']",16,20,4,902.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,146,1,0,0,20,22,2,96.0,1000.0,8,98.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,24,4,906.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,38,1,0,0,20,21,1,97.0,1000.0,4,95.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,21,1,906.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2125,1,0,0,24,51,27,72.0,1000.0,8,94.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,70,46,952.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,38,1,0,0,24,25,1,98.0,1000.0,4,49.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,25,1,952.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,41,1,0,0,24,25,1,98.0,1000.0,9,49.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",24,25,1,952.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,41,1,0,0,70,71,1,98.0,1000.0,8,48.0,"['ID00006_0', 'ID00006_1']",70,71,1,953.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,38,1,0,0,70,71,1,98.0,1000.0,4,48.0,"['ID00006_0', 'ID00006_1']",70,71,1,953.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,70,71,1,98.0,1000.0,0,48.0,"['ID00006_0', 'ID00006_1']",70,71,1,953.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,70,70,0,99.0,1000.0,1,47.0,"['ID00006_0', 'ID00006_1']",70,70,0,953.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,38,1,0,0,71,72,1,98.0,1000.0,4,47.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",71,72,1,954.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,99.0,1000.0,0,46.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",71,71,0,954.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2125,1,0,0,72,99,27,99.0,1000.0,8,46.0,[],72,118,46,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,72,72,0,99.0,1000.0,0,0.0,[],72,72,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,72,72,0,99.0,1000.0,0,0.0,[],72,72,0,1000.0,21
