task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,377,1,0,0,0,5,5,76.0,1000.0,8,104.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,905.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,377,1,0,0,0,5,5,76.0,1000.0,9,104.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,905.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,377,1,0,0,9,14,5,79.0,1000.0,8,95.0,"['ID00002_0', 'ID00002_1']",9,18,9,914.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,185,1,0,0,9,12,3,81.0,1000.0,10,90.0,"['ID00002_0', 'ID00002_1']",9,13,4,914.0,5
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,192,1,0,0,9,12,3,81.0,1000.0,9,91.0,"['ID00002_0', 'ID00002_1']",9,14,5,914.0,4
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,185,1,0,0,18,21,3,84.0,1000.0,9,85.0,"['ID00003_0', 'ID00003_1']",18,22,4,919.0,7
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,190,1,0,0,18,21,3,84.0,1000.0,8,86.0,"['ID00003_0', 'ID00003_1']",18,23,5,919.0,6
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,190,1,0,0,23,26,3,85.0,1000.0,8,81.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",22,27,5,924.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,41,1,0,0,23,24,1,87.0,1000.0,9,77.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",22,23,1,924.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1710,1,0,0,28,50,22,67.0,1000.0,8,76.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,64,37,961.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,41,1,0,0,28,29,1,88.0,1000.0,9,40.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,961.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,44,1,0,0,28,29,1,88.0,1000.0,10,40.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,961.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,44,1,0,0,65,66,1,88.0,1000.0,8,39.0,"['ID00006_0', 'ID00006_1']",64,65,1,962.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,41,1,0,0,65,66,1,88.0,1000.0,9,39.0,"['ID00006_0', 'ID00006_1']",64,65,1,962.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,2,1,0,0,65,66,1,88.0,1000.0,0,39.0,"['ID00006_0', 'ID00006_1']",64,65,1,962.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,65,65,0,89.0,1000.0,1,38.0,"['ID00006_0', 'ID00006_1']",64,64,0,962.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,41,1,0,0,66,67,1,88.0,1000.0,8,38.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",65,66,1,963.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,66,66,0,89.0,1000.0,0,37.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",65,65,0,963.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1710,1,0,0,67,89,22,89.0,1000.0,8,37.0,[],66,103,37,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,67,67,0,89.0,1000.0,0,0.0,[],66,66,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,67,67,0,89.0,1000.0,0,0.0,[],66,66,0,1000.0,21
