task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,340,1,0,0,0,5,5,32.0,1000.0,8,49.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,959.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,340,1,0,0,0,5,5,32.0,1000.0,9,49.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,959.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,340,1,0,0,8,13,5,35.0,1000.0,8,41.0,"['ID00002_0', 'ID00002_1']",8,16,8,967.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,162,1,0,0,8,11,3,37.0,1000.0,9,37.0,"['ID00002_0', 'ID00002_1']",8,12,4,967.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,178,1,0,0,8,11,3,37.0,1000.0,10,37.0,"['ID00002_0', 'ID00002_1']",8,12,4,967.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,162,1,0,0,16,19,3,39.0,1000.0,8,33.0,"['ID00003_0', 'ID00003_1']",16,20,4,971.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,118,1,0,0,16,18,2,40.0,1000.0,9,32.0,"['ID00003_0', 'ID00003_1']",16,19,3,971.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,118,1,0,0,20,22,2,41.0,1000.0,8,29.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,23,3,974.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,26,1,0,0,20,21,1,42.0,1000.0,4,27.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,21,1,974.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,559,1,0,0,23,30,7,37.0,1000.0,8,26.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",23,35,12,986.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,26,1,0,0,23,24,1,43.0,1000.0,4,15.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",23,24,1,986.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,28,1,0,0,23,24,1,43.0,1000.0,5,15.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",23,24,1,986.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,28,1,0,0,35,36,1,43.0,1000.0,4,14.0,"['ID00006_0', 'ID00006_1']",35,36,1,987.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,26,1,0,0,35,36,1,43.0,1000.0,5,14.0,"['ID00006_0', 'ID00006_1']",35,36,1,987.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,35,36,1,43.0,1000.0,0,14.0,"['ID00006_0', 'ID00006_1']",35,36,1,987.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,35,35,0,44.0,1000.0,1,13.0,"['ID00006_0', 'ID00006_1']",35,35,0,987.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,26,1,0,0,36,37,1,43.0,1000.0,4,13.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",36,37,1,988.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,36,36,0,44.0,1000.0,0,12.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",36,36,0,988.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,559,1,0,0,37,44,7,44.0,1000.0,8,12.0,[],37,49,12,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,37,37,0,44.0,1000.0,0,0.0,[],37,37,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,37,37,0,44.0,1000.0,0,0.0,[],37,37,0,1000.0,21
