task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,351,1,0,0,0,5,5,57.0,1000.0,8,80.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,928.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,351,1,0,0,0,5,5,57.0,1000.0,9,80.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,8,8,928.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,351,1,0,0,8,13,5,60.0,1000.0,8,72.0,"['ID00002_0', 'ID00002_1']",8,16,8,936.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,171,1,0,0,8,11,3,62.0,1000.0,9,68.0,"['ID00002_0', 'ID00002_1']",8,12,4,936.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,180,1,0,0,8,11,3,62.0,1000.0,10,68.0,"['ID00002_0', 'ID00002_1']",8,12,4,936.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,171,1,0,0,16,19,3,65.0,1000.0,9,62.0,"['ID00003_0', 'ID00003_1']",16,20,4,942.0,7
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,235,1,0,0,16,19,3,65.0,1000.0,8,64.0,"['ID00003_0', 'ID00003_1']",16,22,6,942.0,6
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,235,1,0,0,22,25,3,66.0,1000.0,8,58.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,26,6,948.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,67,1,0,0,22,23,1,68.0,1000.0,9,54.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",20,22,2,948.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1113,1,0,0,28,42,14,56.0,1000.0,8,52.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",26,50,24,972.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,67,1,0,0,28,29,1,69.0,1000.0,9,30.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",26,28,2,972.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,72,1,0,0,28,29,1,69.0,1000.0,10,30.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",26,28,2,972.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,72,1,0,0,52,53,1,69.0,1000.0,8,28.0,"['ID00006_0', 'ID00006_1']",50,52,2,974.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,67,1,0,0,52,53,1,69.0,1000.0,9,28.0,"['ID00006_0', 'ID00006_1']",50,52,2,974.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,3,1,0,0,52,53,1,69.0,1000.0,0,27.0,"['ID00006_0', 'ID00006_1']",50,51,1,974.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,52,52,0,70.0,1000.0,1,26.0,"['ID00006_0', 'ID00006_1']",50,50,0,974.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,67,1,0,0,54,55,1,69.0,1000.0,8,26.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",52,54,2,976.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,54,54,0,70.0,1000.0,0,24.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",52,52,0,976.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1113,1,0,0,56,70,14,70.0,1000.0,8,24.0,[],54,78,24,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,56,56,0,70.0,1000.0,0,0.0,[],54,54,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,56,56,0,70.0,1000.0,0,0.0,[],54,54,0,1000.0,21
