task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,385,1,0,0,0,5,5,85.0,1000.0,8,115.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,894.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,385,1,0,0,0,5,5,85.0,1000.0,9,115.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,894.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,385,1,0,0,9,14,5,88.0,1000.0,8,106.0,"['ID00002_0', 'ID00002_1']",9,18,9,903.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,183,1,0,0,9,12,3,90.0,1000.0,10,101.0,"['ID00002_0', 'ID00002_1']",9,13,4,903.0,5
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,202,1,0,0,9,12,3,90.0,1000.0,9,102.0,"['ID00002_0', 'ID00002_1']",9,14,5,903.0,4
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,183,1,0,0,18,21,3,92.0,1000.0,8,97.0,"['ID00003_0', 'ID00003_1']",18,22,4,907.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,120,1,0,0,18,20,2,93.0,1000.0,9,96.0,"['ID00003_0', 'ID00003_1']",18,21,3,907.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,120,1,0,0,22,24,2,94.0,1000.0,8,93.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",22,25,3,910.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,32,1,0,0,22,23,1,95.0,1000.0,4,91.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",22,23,1,910.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2018,1,0,0,25,51,26,71.0,1000.0,8,90.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",25,69,44,954.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,32,1,0,0,25,26,1,96.0,1000.0,4,47.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",25,26,1,954.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,34,1,0,0,25,26,1,96.0,1000.0,5,47.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",25,26,1,954.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,34,1,0,0,69,70,1,96.0,1000.0,4,46.0,"['ID00006_0', 'ID00006_1']",69,70,1,955.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,32,1,0,0,69,70,1,96.0,1000.0,5,46.0,"['ID00006_0', 'ID00006_1']",69,70,1,955.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,69,70,1,96.0,1000.0,0,46.0,"['ID00006_0', 'ID00006_1']",69,70,1,955.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,69,69,0,97.0,1000.0,1,45.0,"['ID00006_0', 'ID00006_1']",69,69,0,955.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,32,1,0,0,70,71,1,96.0,1000.0,4,45.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",70,71,1,956.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,70,70,0,97.0,1000.0,0,44.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",70,70,0,956.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2018,1,0,0,71,97,26,97.0,1000.0,8,44.0,[],71,115,44,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,97.0,1000.0,0,0.0,[],71,71,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,71,71,0,97.0,1000.0,0,0.0,[],71,71,0,1000.0,21
