task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,446,1,0,0,0,6,6,75.0,1000.0,8,102.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,10,10,908.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,446,1,0,0,0,6,6,75.0,1000.0,9,102.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,10,10,908.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,446,1,0,0,10,16,6,78.0,1000.0,8,92.0,"['ID00002_0', 'ID00002_1']",10,20,10,918.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,223,1,0,0,10,13,3,81.0,1000.0,9,87.0,"['ID00002_0', 'ID00002_1']",10,15,5,918.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,223,1,0,0,10,13,3,81.0,1000.0,10,87.0,"['ID00002_0', 'ID00002_1']",10,15,5,918.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,223,1,0,0,20,23,3,83.0,1000.0,8,82.0,"['ID00003_0', 'ID00003_1']",20,25,5,923.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,157,1,0,0,20,22,2,84.0,1000.0,9,81.0,"['ID00003_0', 'ID00003_1']",20,24,4,923.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,157,1,0,0,25,27,2,85.0,1000.0,8,77.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",25,29,4,927.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,45,1,0,0,25,26,1,86.0,1000.0,9,74.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",25,26,1,927.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1620,1,0,0,29,50,21,67.0,1000.0,8,73.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",29,64,35,962.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,45,1,0,0,29,30,1,87.0,1000.0,10,39.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",29,30,1,962.0,12
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,48,1,0,0,29,30,1,87.0,1000.0,9,40.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",29,31,2,962.0,11
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,48,1,0,0,64,65,1,87.0,1000.0,8,38.0,"['ID00006_0', 'ID00006_1']",64,66,2,964.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,45,1,0,0,64,65,1,87.0,1000.0,9,37.0,"['ID00006_0', 'ID00006_1']",64,65,1,964.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,2,1,0,0,64,65,1,87.0,1000.0,0,37.0,"['ID00006_0', 'ID00006_1']",64,65,1,964.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,88.0,1000.0,1,36.0,"['ID00006_0', 'ID00006_1']",64,64,0,964.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,45,1,0,0,66,67,1,87.0,1000.0,8,36.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",66,67,1,965.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,66,66,0,88.0,1000.0,0,35.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",66,66,0,965.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1620,1,0,0,67,88,21,88.0,1000.0,8,35.0,[],67,102,35,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,67,67,0,88.0,1000.0,0,0.0,[],67,67,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,67,67,0,88.0,1000.0,0,0.0,[],67,67,0,1000.0,21
