task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,318,1,0,0,0,4,4,96.0,1000.0,8,128.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,7,7,879.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,318,1,0,0,0,4,4,96.0,1000.0,9,128.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,7,7,879.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,318,1,0,0,7,11,4,98.0,1000.0,8,121.0,"['ID00002_0', 'ID00002_1']",7,14,7,886.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,154,1,0,0,7,9,2,100.0,1000.0,9,118.0,"['ID00002_0', 'ID00002_1']",7,11,4,886.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,164,1,0,0,7,10,3,99.0,1000.0,10,118.0,"['ID00002_0', 'ID00002_1']",7,11,4,886.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,154,1,0,0,14,16,2,102.0,1000.0,8,114.0,"['ID00003_0', 'ID00003_1']",14,18,4,890.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,151,1,0,0,14,16,2,102.0,1000.0,9,114.0,"['ID00003_0', 'ID00003_1']",14,18,4,890.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,151,1,0,0,18,20,2,103.0,1000.0,8,110.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",18,22,4,894.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,35,1,0,0,18,19,1,104.0,1000.0,4,107.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",18,19,1,894.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,2381,1,0,0,22,52,30,76.0,1000.0,8,106.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,74,52,946.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,35,1,0,0,22,23,1,105.0,1000.0,4,55.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,946.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,38,1,0,0,22,23,1,105.0,1000.0,5,55.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",22,23,1,946.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,38,1,0,0,74,75,1,105.0,1000.0,4,54.0,"['ID00006_0', 'ID00006_1']",74,75,1,947.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,35,1,0,0,74,75,1,105.0,1000.0,5,54.0,"['ID00006_0', 'ID00006_1']",74,75,1,947.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,74,75,1,105.0,1000.0,0,54.0,"['ID00006_0', 'ID00006_1']",74,75,1,947.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,74,74,0,106.0,1000.0,1,53.0,"['ID00006_0', 'ID00006_1']",74,74,0,947.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,35,1,0,0,75,76,1,105.0,1000.0,4,53.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",75,76,1,948.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,75,75,0,106.0,1000.0,0,52.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",75,75,0,948.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,2381,1,0,0,76,106,30,106.0,1000.0,8,52.0,[],76,128,52,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,106.0,1000.0,0,0.0,[],76,76,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,76,76,0,106.0,1000.0,0,0.0,[],76,76,0,1000.0,21
