task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,389,1,0,0,0,5,5,72.0,1000.0,8,99.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,910.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,389,1,0,0,0,5,5,72.0,1000.0,9,99.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,9,9,910.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,389,1,0,0,9,14,5,75.0,1000.0,8,90.0,"['ID00002_0', 'ID00002_1']",9,18,9,919.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,187,1,0,0,9,12,3,77.0,1000.0,9,86.0,"['ID00002_0', 'ID00002_1']",9,14,5,919.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,202,1,0,0,9,12,3,77.0,1000.0,10,86.0,"['ID00002_0', 'ID00002_1']",9,14,5,919.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,187,1,0,0,18,21,3,80.0,1000.0,8,81.0,"['ID00003_0', 'ID00003_1']",18,23,5,924.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,162,1,0,0,18,21,3,80.0,1000.0,9,80.0,"['ID00003_0', 'ID00003_1']",18,22,4,924.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,162,1,0,0,23,26,3,81.0,1000.0,8,76.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,27,4,928.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,35,1,0,0,23,24,1,83.0,1000.0,4,73.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",23,24,1,928.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,1610,1,0,0,27,48,21,64.0,1000.0,8,72.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,62,35,963.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,35,1,0,0,27,28,1,84.0,1000.0,4,38.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,963.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,38,1,0,0,27,28,1,84.0,1000.0,5,38.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",27,28,1,963.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,38,1,0,0,62,63,1,84.0,1000.0,4,37.0,"['ID00006_0', 'ID00006_1']",62,63,1,964.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,35,1,0,0,62,63,1,84.0,1000.0,5,37.0,"['ID00006_0', 'ID00006_1']",62,63,1,964.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,62,63,1,84.0,1000.0,0,37.0,"['ID00006_0', 'ID00006_1']",62,63,1,964.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,62,62,0,85.0,1000.0,1,36.0,"['ID00006_0', 'ID00006_1']",62,62,0,964.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,35,1,0,0,63,64,1,84.0,1000.0,4,36.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",63,64,1,965.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,63,63,0,85.0,1000.0,0,35.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",63,63,0,965.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,1610,1,0,0,64,85,21,85.0,1000.0,8,35.0,[],64,99,35,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,85.0,1000.0,0,0.0,[],64,64,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,64,64,0,85.0,1000.0,0,0.0,[],64,64,0,1000.0,21
