task_id,Unnamed: 0,parents,job_id,instances_num,task_type,status,start_time,end_time,cpu,memory,duration,submit_time,disk,EST,EFT,MET,LFT,AST,VmId,ru,children,initial_EST,initial_EFT,initial_MET,initial_LFT,rankScore
ID00000_0,0,[],ID00000,1,Genome,Terminated,0,100000000000,1,267,1,0,0,0,4,4,31.0,1000.0,8,46.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,960.0,1
ID00000_1,1,[],ID00000,1,Genome,Terminated,0,100000000000,1,267,1,0,0,0,4,4,31.0,1000.0,9,46.0,"['ID00001_0', 'ID00001_1', 'ID00001_2']",0,6,6,960.0,2
ID00001_0,2,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,267,1,0,0,6,10,4,33.0,1000.0,8,40.0,"['ID00002_0', 'ID00002_1']",6,12,6,966.0,3
ID00001_1,3,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,128,1,0,0,6,8,2,35.0,1000.0,9,37.0,"['ID00002_0', 'ID00002_1']",6,9,3,966.0,4
ID00001_2,4,['ID00000'],ID00001,1,Genome,Terminated,0,100000000000,1,139,1,0,0,6,8,2,35.0,1000.0,10,37.0,"['ID00002_0', 'ID00002_1']",6,9,3,966.0,5
ID00002_0,5,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,128,1,0,0,12,14,2,37.0,1000.0,8,34.0,"['ID00003_0', 'ID00003_1']",12,15,3,969.0,6
ID00002_1,6,['ID00001'],ID00002,1,Genome,Terminated,0,100000000000,1,96,1,0,0,12,14,2,37.0,1000.0,9,34.0,"['ID00003_0', 'ID00003_1']",12,15,3,969.0,7
ID00003_0,7,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,96,1,0,0,15,17,2,38.0,1000.0,8,31.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,18,3,972.0,8
ID00003_1,8,['ID00002'],ID00003,1,Genome,Terminated,0,100000000000,1,21,1,0,0,15,16,1,39.0,1000.0,4,29.0,"['ID00004_0', 'ID00004_1', 'ID00004_2']",15,16,1,972.0,9
ID00004_0,9,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,568,1,0,0,18,26,8,33.0,1000.0,8,28.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,31,13,985.0,10
ID00004_1,10,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,21,1,0,0,18,19,1,40.0,1000.0,4,16.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,19,1,985.0,11
ID00004_2,11,['ID00003'],ID00004,1,Genome,Terminated,0,100000000000,1,22,1,0,0,18,19,1,40.0,1000.0,5,16.0,"['ID00005_0', 'ID00005_1', 'ID00005_2', 'ID00005_3']",18,19,1,985.0,12
ID00005_0,12,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,22,1,0,0,31,32,1,40.0,1000.0,4,15.0,"['ID00006_0', 'ID00006_1']",31,32,1,986.0,13
ID00005_1,13,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,20,1,0,0,31,32,1,40.0,1000.0,0,15.0,"['ID00006_0', 'ID00006_1']",31,32,1,986.0,14
ID00005_2,14,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,1,1,0,0,31,32,1,40.0,1000.0,1,15.0,"['ID00006_0', 'ID00006_1']",31,32,1,986.0,15
ID00005_3,15,['ID00004'],ID00005,1,Genome,Terminated,0,100000000000,1,0,1,0,0,31,31,0,41.0,1000.0,2,14.0,"['ID00006_0', 'ID00006_1']",31,31,0,986.0,16
ID00006_0,16,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,20,1,0,0,32,33,1,40.0,1000.0,0,14.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",32,33,1,987.0,17
ID00006_1,17,['ID00005'],ID00006,1,Genome,Terminated,0,100000000000,1,0,1,0,0,32,32,0,41.0,1000.0,1,13.0,"['ID00007_0', 'ID00007_1', 'ID00007_2']",32,32,0,987.0,18
ID00007_0,18,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,568,1,0,0,33,41,8,41.0,1000.0,8,13.0,[],33,46,13,1000.0,19
ID00007_1,19,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,33,33,0,41.0,1000.0,0,0.0,[],33,33,0,1000.0,20
ID00007_2,20,['ID00006'],ID00007,1,Genome,Terminated,0,100000000000,1,0,1,0,0,33,33,0,41.0,1000.0,0,0.0,[],33,33,0,1000.0,21
